date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:37	2575/2575	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/choose/shape-2.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/choose/shape-2.png	(from https://devsaidul.com/tf/index.html)
22:04:37	3719/3719	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/choose/shape-3.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/choose/shape-3.png	(from https://devsaidul.com/tf/index.html)
22:04:38	46808/46808	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/choose/choose-bg.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/choose/choose-bg.png	(from https://devsaidul.com/tf/index.html)
22:04:38	82367/82367	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/choose/choose-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/choose/choose-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:38	2869/2869	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/project/bg-project.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/project/bg-project.jpg	(from https://devsaidul.com/tf/index.html)
22:04:38	54398/54398	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/project/project-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/project/project-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:39	53554/53554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/project/project-2.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/project/project-2.jpg	(from https://devsaidul.com/tf/index.html)
22:04:39	57456/57456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/project/project-3.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/project/project-3.jpg	(from https://devsaidul.com/tf/index.html)
22:04:39	55158/55158	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/project/project-4.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/project/project-4.jpg	(from https://devsaidul.com/tf/index.html)
22:04:39	174436/174436	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/cta/cta-bg.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/cta/cta-bg.jpg	(from https://devsaidul.com/tf/index.html)
22:04:39	5207/5207	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/cta/shape-2.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/cta/shape-2.png	(from https://devsaidul.com/tf/index.html)
22:04:40	5472/5472	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/cta/cta-play-bg.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/cta/cta-play-bg.png	(from https://devsaidul.com/tf/index.html)
22:04:40	1347/1347	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/cta/play-btn.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/cta/play-btn.png	(from https://devsaidul.com/tf/index.html)
22:04:40	79673/79673	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/cta/cta-map.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/cta/cta-map.png	(from https://devsaidul.com/tf/index.html)
22:04:40	2019/2019	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/brand/brand.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/brand/brand.png	(from https://devsaidul.com/tf/index.html)
22:04:41	2004/2004	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/brand/brand-hover.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/brand/brand-hover.png	(from https://devsaidul.com/tf/index.html)
22:04:41	12224/12224	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/counter/counter-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/counter/counter-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:41	14707/14707	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/testimonial/testimonial-shape.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/testimonial/testimonial-shape.png	(from https://devsaidul.com/tf/index.html)
22:04:41	128916/128916	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/testimonial/testimonial-1.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/testimonial/testimonial-1.png	(from https://devsaidul.com/tf/index.html)
22:04:42	116463/116463	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/testimonial/testimonial-2.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/testimonial/testimonial-2.png	(from https://devsaidul.com/tf/index.html)
22:04:42	109856/109856	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/testimonial/testimonial-3.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/testimonial/testimonial-3.png	(from https://devsaidul.com/tf/index.html)
22:04:42	884/884	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/testimonial/qoute.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/testimonial/qoute.png	(from https://devsaidul.com/tf/index.html)
22:04:42	38987/38987	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/contact/contact.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/contact/contact.jpg	(from https://devsaidul.com/tf/index.html)
22:04:43	34408/34408	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/contact/contact-map.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/contact/contact-map.png	(from https://devsaidul.com/tf/index.html)
22:04:43	17953/17953	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-shape-1.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-shape-1.png	(from https://devsaidul.com/tf/index.html)
22:04:43	17164/17164	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-shape-2.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-shape-2.png	(from https://devsaidul.com/tf/index.html)
22:04:43	9396/9396	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-shape-3.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-shape-3.png	(from https://devsaidul.com/tf/index.html)
22:04:44	13460/13460	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-shape-4.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-shape-4.png	(from https://devsaidul.com/tf/index.html)
22:04:44	21600/21600	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:44	33634/33634	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-2.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-2.jpg	(from https://devsaidul.com/tf/index.html)
22:04:44	24742/24742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/blog/blog-3.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/blog/blog-3.jpg	(from https://devsaidul.com/tf/index.html)
22:04:45	2117/2117	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/newsletter/newsletter-icon.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/newsletter/newsletter-icon.png	(from https://devsaidul.com/tf/index.html)
